Date,Time,A,B,C,D,E,F,G,H,I,J,K,L,M,N,0,P,R
30/11/2004,09.00.00,3,6,1351,-200.0,17.0,5,1226,420,648,122,1649,1248.0,13,0,76.0,0.0,1317.0
30/11/2004,10.00.00,3,6,1312,-200.0,15.0,9,1177,439,711,141,1588,1261.0,13,7,70.0,9.0,1076.0
30/11/2004,11.00.00,3,3,1201,-200.0,13.0,4,1098,461,763,139,1500,1209.0,14,0,70.0,9.0,1244.0
30/11/2004,12.00.00,2,1120,-200,8.0,8.0,932,238,897,105,1301,1039,14.0,6,65,9.0,1.0,
30/11/2004,13.00.00,1,9,1071,-200.0,9.0,4,955,232,940,103,1311,977.0,14,9,59.0,9.0,63.0
30/11/2004,14.00.00,2,2,1085,-200.0,9.0,7,967,241,943,108,1321,976.0,14,9,58.0,4.0,9839.0
30/11/2004,15.00.00,2,2,1113,-200.0,10.0,1,980,278,984,109,1311,995.0,15,3,54.0,3.0,9357.0
30/11/2004,16.00.00,3,8,1310,-200.0,20.0,2,1301,496,746,149,1694,1350.0,14,6,56.0,6.0,9367.0
30/11/2004,17.00.00,3,5,1183,-200.0,14.0,2,1122,464,897,143,1476,1215.0,12,6,62.0,0.0,9027.0
30/11/2004,18.00.00,5,2,1362,-200.0,22.0,8,1373,600,755,159,1698,,11,9,62.0,3.0,8674.0
30/11/2004,19.00.00,6,3,1408,-200.0,28.0,0,1502,692,640,178,1843,1598.0,11,6,64.0,3.0,8789.0
30/11/2004,20.00.00,6,8,1471,-200.0,30.0,3,1559,731,605,168,1939,1669.0,11,5,68.0,0.0,9207.0
30/11/2004,21.00.00,4,1,1157,-200.0,12.0,4,1063,491,905,160,1394,1223.0,10,7,73.0,9.0,9502.0
30/11/2004,22.00.00,2,3,1061,-200.0,8.0,0,899,284,1067,117,1277,939.0,9,6,83.0,0.0,9899.0
30/11/2004,23.00.00,1,9,1006,-200.0,6.0,5,836,245,1226,113,1210,902.0,9,6,79.0,9.0,9579.0
01/12/2004,00.00.00,2,2,1039,-200.0,7.0,5,880,273,1198,113,1251,933.0,9,8,79.0,4.0,9626.0
01/12/2004,01.00.00,1,3,886,-200.0,3.0,8,699,157,1900,94,1106,766.0,10,1,75.0,3.0,9322.0
01/12/2004,02.00.00,1,2,900,-200.0,3.0,8,701,117,1955,76,1127,749.0,9,1,80.0,0.0,9299.0
01/12/2004,03.00.00,0,9,856,-200.0,3.0,0,654,-200,2042,-200,1100,709.0,8,7,82.0,4.0,9294.0
01/12/2004,04.00.00,-200,857,-200,2.0,8.0,638,123,2061,68,1083,746,8.0,5,81,7.0,0.0,
01/12/2004,05.00.00,0,6,844,-200.0,2.0,5,618,100,2095,63,1064,757.0,8,3,80.0,4.0,8861.0
01/12/2004,06.00.00,0,9,927,-200.0,,3,671,135,2009,74,1098,792.0,8,9,79.0,2.0,9067.0
01/12/2004,07.00.00,1,4,1007,-200.0,7.0,0,857,301,1699,96,1248,921.0,8,7,80.0,8.0,9096.0
01/12/2004,08.00.00,3,4,1318,-200.0,18.0,1,1243,641,1261,121,1638,1318.0,9,0,79.0,8.0,9203.0
01/12/2004,09.00.00,5,1396,-200,24.0,6.0,1419,849,1104,145,1799,1547,9.0,5,78,3.0,0.0,
01/12/2004,10.00.00,4,7,1337,-200.0,19.0,7,1288,861,1192,158,1648,1516.0,10,4,76.0,0.0,9561.0
01/12/2004,11.00.00,3,2,1202,-200.0,13.0,0,1083,629,1376,143,1410,1340.0,11,0,74.0,4.0,9736.0
01/12/2004,12.00.00,3,5,1309,-200.0,17.0,1,1212,737,1267,182,1533,1556.0,13,8,63.0,6.0,9959.0
01/12/2004,13.00.00,4,1351,-200,19.0,3.0,1278,712,1249,163,1623,1582,13.0,6,65,6.0,1.0,
01/12/2004,14.00.00,5,7,1501,-200.0,28.0,4,1514,933,1090,178,1898,1791.0,13,7,66.0,5.0,380.0
01/12/2004,15.00.00,5,1426,-200,22.0,9.0,1375,836,1143,162,1751,1631,13.0,0,73,0.0,1.0,
01/12/2004,16.00.00,5,6,1544,-200.0,25.0,7,1446,987,1070,171,1834,1679.0,12,7,77.0,1.0,1251.0
01/12/2004,17.00.00,6,2,1566,-200.0,26.0,8,1474,985,1049,174,1887,1681.0,12,3,79.0,7.0,1342.0
01/12/2004,18.00.00,7,5,1547,-200.0,29.0,2,1532,1040,1009,185,1972,1718.0,12,3,78.0,8.0,1279.0
01/12/2004,19.00.00,3,1124,-200,11.0,9.0,1047,401,1401,126,1419,1193,12.0,5,72,6.0,1.0,
01/12/2004,20.00.00,2,6,1090,-200.0,10.0,1,981,279,1513,113,1390,1044.0,11,8,76.0,1.0,544.0
01/12/2004,21.00.00,2,1,1034,-200.0,7.0,2,865,280,1732,111,1280,925.0,11,3,79.0,9.0,697.0
01/12/2004,22.00.00,1,8,1040,-200.0,7.0,1,859,280,1705,107,1293,889.0,11,1,84.0,3.0,1137.0
01/12/2004,23.00.00,2,1060,-200,7.0,5.0,877,327,1648,107,1313,929,11.0,3,83,1.0,1.0,
02/12/2004,00.00.00,2,2,1076,-200.0,8.0,1,903,316,1627,102,1330,958.0,11,6,81.0,0.0,1082.0
02/12/2004,01.00.00,1,9,975,-200.0,5.0,5,787,223,1812,96,1238,844.0,11,7,77.0,8.0,689.0
02/12/2004,02.00.00,1,6,987,-200.0,5.0,7,796,180,1789,86,1254,830.0,11,7,78.0,6.0,813.0
02/12/2004,03.00.00,1,1,928,-200.0,3.0,8,699,-200,1930,-200,1198,785.0,11,9,78.0,2.0,856.0
02/12/2004,04.00.00,0,9,889,-200.0,2.0,9,646,131,2047,70,1163,743.0,12,0,77.0,4.0,825.0
02/12/2004,05.00.00,0,7,880,-200.0,2.0,4,610,101,2095,59,1150,711.0,12,0,78.0,0.0,940.0
02/12/2004,06.00.00,0,9,919,-200.0,,0,711,189,1667,74,1195,819.0,12,4,75.0,3.0,813.0
02/12/2004,07.00.00,1,4,1073,-200.0,7.0,2,867,336,768,89,1329,981.0,12,5,76.0,4.0,1021.0
02/12/2004,08.00.00,4,2,1435,-200.0,21.0,6,1341,804,501,131,1787,1480.0,12,9,73.0,8.0,937.0
02/12/2004,09.00.00,5,1477,-200,27.0,9.0,1501,860,444,139,1972,1691,13.0,3,70,7.0,1.0,
02/12/2004,10.00.00,4,4,1337,-200.0,19.0,2,1275,745,525,145,1655,1548.0,14,3,66.0,1.0,711.0
02/12/2004,11.00.00,3,4,1308,-200.0,16.0,4,1191,685,537,137,1559,1523.0,15,4,63.0,9.0,1071.0
02/12/2004,12.00.00,2,8,1245,-200.0,14.0,8,1143,639,569,128,1531,1406.0,15,9,62.0,7.0,1273.0
02/12/2004,13.00.00,3,4,1295,-200.0,16.0,8,1205,668,538,128,1579,1476.0,16,4,61.0,9.0,1465.0
02/12/2004,14.00.00,2,9,1338,-200.0,16.0,9,1208,469,539,123,1600,1481.0,18,0,58.0,0.0,1901.0
02/12/2004,15.00.00,3,9,1405,-200.0,19.0,0,1269,605,500,136,1735,1534.0,19,2,57.0,9.0,2757.0
02/12/2004,16.00.00,4,1456,-200,19.0,8.0,1291,641,490,137,1753,1592,18.0,1,62,1.0,1.0,
02/12/2004,17.00.00,4,9,1516,-200.0,24.0,8,1423,774,455,151,1881,1688.0,16,7,67.0,3.0,2707.0
02/12/2004,18.00.00,7,7,1707,-200.0,37.0,6,1721,1001,375,171,2260,1940.0,15,8,70.0,7.0,2601.0
02/12/2004,19.00.00,9,4,1816,-200.0,43.0,9,1851,1184,341,171,2405,2069.0,15,4,73.0,0.0,2688.0
02/12/2004,20.00.00,7,8,1713,-200.0,36.0,6,1699,1020,371,161,2196,1943.0,15,4,73.0,0.0,2648.0
02/12/2004,21.00.00,6,6,1646,,30.0,8,1570,964,401,154,2049,1846.0,15,3,73.0,6.0,2691.0
02/12/2004,22.00.00,4,7,1468,-200.0,22.0,0,1351,741,472,127,1783,1611.0,15,1,74.0,3.0,2623.0
02/12/2004,23.00.00,4,8,1443,-200.0,20.0,9,1323,757,486,115,1760,1487.0,14,2,78.0,0.0,2540.0
03/12/2004,00.00.00,3,2,1289,-200.0,13.0,1,1087,564,587,102,1515,1208.0,14,1,81.0,4.0,3066.0
03/12/2004,01.00.00,2,6,1194,-200.0,9.0,3,950,434,667,100,1433,1043.0,14,4,82.0,7.0,3496.0
03/12/2004,02.00.00,2,1,1165,-200.0,9.0,4,957,308,661,86,1452,979.0,14,1,84.0,1.0,3461.0
03/12/2004,03.00.00,1,3,1003,-200.0,4.0,7,747,-200,843,-200,1289,806.0,14,1,84.0,8.0,3544.0
03/12/2004,04.00.00,1,1,986,-200.0,3.0,8,700,133,883,80,1249,768.0,14,0,84.0,1.0,3389.0
03/12/2004,05.00.00,0,7,930,-200.0,2.0,5,623,103,975,74,1215,720.0,13,9,85.0,1.0,3449.0
03/12/2004,06.00.00,0,9,988,-200.0,4.0,0,709,178,897,82,1267,785.0,13,8,85.0,5.0,3469.0
03/12/2004,07.00.00,1,5,1094,-200.0,7.0,0,857,289,739,96,1378,903.0,13,8,85.0,3.0,3412.0
03/12/2004,08.00.00,3,8,1528,-200.0,21.0,1,1328,736,487,124,1839,1389.0,13,7,84.0,5.0,3202.0
03/12/2004,09.00.00,6,1628,-200,29.0,0.0,1528,928,416,142,2081,1649,13.0,9,83,9.0,1.0,
03/12/2004,10.00.00,5,1,1555,-200.0,23.0,0,1377,897,455,154,1834,1621.0,14,6,81.0,6.0,3448.0
03/12/2004,11.00.00,3,6,1290,-200.0,13.0,0,1084,596,586,144,1544,1362.0,15,8,74.0,7.0,3336.0
03/12/2004,12.00.00,3,1280,-200,14.0,9.0,1144,481,555,144,1599,1624,16.0,4,72,1.0,1.0,
03/12/2004,13.00.00,3,1,1302,-200.0,15.0,7,1169,495,544,139,1636,1605.0,16,8,70.0,3.0,3341.0
03/12/2004,14.00.00,3,3,1332,-200.0,18.0,1,1242,460,524,138,1716,1608.0,17,9,66.0,3.0,3499.0
03/12/2004,15.00.00,3,4,1332,-200.0,15.0,5,1163,445,548,134,1664,1522.0,18,8,62.0,7.0,3506.0
03/12/2004,16.00.00,4,6,1493,-200.0,23.0,8,1399,618,466,150,1893,1708.0,19,0,61.0,6.0,3407.0
03/12/2004,17.00.00,6,9,1648,-200.0,32.0,6,1612,858,401,173,2177,1885.0,17,7,68.0,3.0,3713.0
03/12/2004,18.00.00,5,1,1482,-200.0,24.0,0,1404,634,463,134,1883,1657.0,16,5,71.0,7.0,3358.0
03/12/2004,19.00.00,4,9,1501,-200.0,23.0,6,1392,575,476,128,1832,1645.0,15,7,72.0,7.0,2872.0
03/12/2004,20.00.00,6,1,1601,-200.0,30.0,7,1568,738,422,132,2111,1729.0,15,0,74.0,4.0,2593.0
03/12/2004,21.00.00,6,2,1421,-200.0,20.0,9,1320,739,496,134,1804,1556.0,14,6,75.0,2.0,2405.0
03/12/2004,22.00.00,3,1232,-200,12.0,7.0,1074,472,606,107,1504,1317,14.0,0,75,7.0,1.0,
03/12/2004,23.00.00,3,4,1270,-200.0,14.0,0,1117,542,586,101,1528,1290.0,13,1,78.0,7.0,1817.0
04/12/2004,00.00.00,3,5,1257,-200.0,13.0,7,1108,577,592,94,1520,1287.0,12,6,78.0,4.0,1419.0
04/12/2004,01.00.00,3,2,1246,-200.0,12.0,8,1077,568,621,99,1462,1235.0,12,8,77.0,9.0,1438.0
04/12/2004,02.00.00,2,9,1166,-200.0,11.0,0,1013,451,643,90,1408,1144.0,12,1,79.0,4.0,1201.0
04/12/2004,03.00.00,2,1,1062,-200.0,8.0,2,906,-200,724,-200,1305,1004.0,11,6,80.0,1.0,899.0
04/12/2004,04.00.00,-200,1005,-200,6.0,4.0,829,242,779,71,1246,944,11.0,6,79,7.0,1.0,
04/12/2004,05.00.00,1,7,1032,-200.0,6.0,8,848,277,751,71,1266,972.0,11,4,81.0,1.0,928.0
04/12/2004,06.00.00,1,7,1034,-200.0,7.0,4,876,291,740,66,1305,968.0,11,5,81.0,7.0,1033.0
04/12/2004,07.00.00,1,3,1024,-200.0,6.0,2,822,277,800,70,1266,954.0,12,4,77.0,1.0,1072.0
04/12/2004,08.00.00,2,8,1243,-200.0,13.0,7,1108,510,595,90,1539,,12,3,79.0,0.0,1293.0
04/12/2004,09.00.00,2,5,1148,-200.0,9.0,6,963,451,680,102,1395,1017.0,12,2,83.0,9.0,1890.0
04/12/2004,10.00.00,2,7,1182,-200.0,10.0,4,994,584,654,102,1431,1039.0,12,2,85.0,1.0,2079.0
04/12/2004,11.00.00,1,5,1015,-200.0,6.0,5,835,260,796,94,1263,911.0,12,4,80.0,1.0,1462.0
04/12/2004,12.00.00,2,6,1175,-200.0,10.0,6,1002,492,668,122,1422,1059.0,13,0,77.0,8.0,1641.0
04/12/2004,13.00.00,3,1,1224,-200.0,11.0,9,1046,580,630,124,1476,1213.0,11,8,86.0,5.0,1981.0
04/12/2004,14.00.00,2,5,1123,-200.0,8.0,4,916,373,709,103,1346,1003.0,11,9,85.0,7.0,1912.0
04/12/2004,15.00.00,2,6,1187,-200.0,9.0,6,961,497,685,115,1408,1017.0,11,9,88.0,7.0,2352.0
04/12/2004,16.00.00,2,5,1116,-200.0,7.0,1,860,413,758,107,1316,937.0,12,3,87.0,0.0,2422.0
04/12/2004,17.00.00,2,3,1131,-200.0,8.0,3,912,444,728,120,1356,987.0,12,7,84.0,4.0,2352.0
04/12/2004,18.00.00,3,1,1215,-200.0,10.0,9,1012,533,653,120,1441,1131.0,13,1,81.0,7.0,2284.0
04/12/2004,19.00.00,1,9,1077,,6.0,9,852,325,773,108,1302,969.0,13,1,80.0,4.0,2038.0
04/12/2004,20.00.00,2,5,1210,-200.0,10.0,6,1000,439,679,115,1456,1062.0,13,4,79.0,9.0,2254.0
04/12/2004,21.00.00,3,1,1181,-200.0,9.0,4,956,506,689,124,1400,1058.0,13,8,76.0,8.0,2060.0
04/12/2004,22.00.00,2,1088,-200,6.0,9.0,851,349,766,109,1307,959,14.0,0,75,9.0,1.0,
04/12/2004,23.00.00,1,9,1054,-200.0,5.0,6,794,235,830,93,1282,887.0,13,5,78.0,3.0,2097.0
05/12/2004,00.00.00,2,4,1096,-200.0,6.0,3,826,378,795,103,1285,911.0,13,0,79.0,2.0,1820.0
05/12/2004,01.00.00,2,1042,-200,6.0,5.0,834,304,808,106,1267,914,12.0,4,77,5.0,1.0,
05/12/2004,02.00.00,1,2,887,-200.0,3.0,4,679,180,969,96,1132,786.0,12,3,71.0,2.0,175.0
05/12/2004,03.00.00,1,884,-200,3.0,0.0,651,-200,1034,-200,1105,741,12.0,2,69,6.0,0.0,
05/12/2004,04.00.00,1,862,-200,2.0,,639,148,1033,81,1100,727,12.0,3,67,5.0,0.0,
05/12/2004,05.00.00,0,8,821,-200.0,2.0,0,584,106,1132,70,1070,686.0,12,7,65.0,6.0,9566.0
05/12/2004,06.00.00,0,6,797,-200.0,,5,543,87,1235,60,1047,648.0,12,5,65.0,9.0,9533.0
05/12/2004,07.00.00,0,7,802,-200.0,1.0,4,538,96,1237,63,1042,645.0,12,4,65.0,4.0,9426.0
05/12/2004,08.00.00,0,8,848,-200.0,1.0,9,578,120,1160,68,1068,679.0,13,2,62.0,5.0,9430.0
05/12/2004,09.00.00,0,9,863,-200.0,2.0,4,610,130,1088,68,1086,696.0,13,1,62.0,4.0,9366.0
05/12/2004,10.00.00,1,889,-200,3.0,1.0,661,140,1001,66,1115,735,12.0,9,64,7.0,0.0,
05/12/2004,11.00.00,1,3,969,-200.0,4.0,4,733,176,901,72,1191,803.0,13,0,67.0,6.0,90.0
05/12/2004,12.00.00,1,7,1013,-200.0,5.0,6,795,209,826,81,1257,848.0,13,0,69.0,7.0,403.0
05/12/2004,13.00.00,2,4,1100,-200.0,6.0,7,842,309,774,89,1296,882.0,12,0,80.0,0.0,1167.0
05/12/2004,14.00.00,1,7,1019,-200.0,5.0,5,788,226,828,85,1267,812.0,11,4,83.0,7.0,1278.0
05/12/2004,15.00.00,1,8,1061,-200.0,7.0,7,887,246,745,86,1367,889.0,12,0,80.0,8.0,1264.0
05/12/2004,16.00.00,1,5,940,-200.0,3.0,7,692,208,934,83,1177,749.0,11,5,81.0,0.0,1010.0
05/12/2004,17.00.00,1,1,904,-200.0,2.0,8,640,154,1022,77,1152,682.0,11,3,81.0,0.0,851.0
05/12/2004,18.00.00,2,4,1120,-200.0,8.0,9,935,275,744,93,1385,922.0,12,0,78.0,4.0,954.0
05/12/2004,19.00.00,2,987,-200,4.0,6.0,746,281,880,103,1212,833,12.0,1,75,5.0,1.0,
05/12/2004,20.00.00,1,5,971,-200.0,4.0,4,734,237,905,90,1187,808.0,12,5,71.0,9.0,351.0
05/12/2004,21.00.00,1,7,965,-200.0,4.0,4,733,225,909,93,1173,790.0,12,6,70.0,5.0,239.0
05/12/2004,22.00.00,1,873,-200,2.0,8.0,641,143,1025,72,1120,685,12.0,5,69,1.0,1.0,
05/12/2004,23.00.00,1,892,-200,,3.0,672,146,1012,73,1111,706,13.0,1,64,3.0,0.0,
06/12/2004,00.00.00,1,857,-200,2.0,3.0,605,115,1094,64,1071,636,13.0,2,62,9.0,0.0,
06/12/2004,01.00.00,0,9,901,-200.0,3.0,2,662,125,1034,66,1127,678.0,13,3,63.0,6.0,9673.0
06/12/2004,02.00.00,1,1,901,-200.0,3.0,1,661,150,1022,71,1124,714.0,13,3,65.0,3.0,9948.0
06/12/2004,03.00.00,1,1,904,-200.0,3.0,0,649,-200,983,-200,1157,726.0,12,7,72.0,2.0,525.0
06/12/2004,04.00.00,0,6,857,-200.0,1.0,7,562,78,1140,54,1130,646.0,11,9,79.0,6.0,1043.0
06/12/2004,05.00.00,0,7,881,-200.0,2.0,3,602,108,1034,58,1157,685.0,11,8,81.0,4.0,1238.0
06/12/2004,06.00.00,0,9,913,-200.0,3.0,8,701,181,926,72,1219,750.0,12,0,80.0,1.0,1231.0
06/12/2004,07.00.00,1,3,1012,-200.0,6.0,1,817,302,819,89,1314,878.0,12,2,78.0,8.0,1178.0
06/12/2004,08.00.00,3,1,1314,-200.0,15.0,8,1173,587,589,112,1627,1238.0,12,7,77.0,2.0,1298.0
06/12/2004,09.00.00,4,9,1479,-200.0,26.0,4,1465,712,471,131,2018,1572.0,13,4,74.0,4.0,1407.0
06/12/2004,10.00.00,4,7,1299,-200.0,18.0,5,1254,698,566,161,1662,1488.0,15,9,63.0,4.0,1349.0
06/12/2004,11.00.00,3,2,1221,-200.0,13.0,2,1090,576,641,135,1489,1424.0,18,5,52.0,9.0,1174.0
06/12/2004,12.00.00,2,5,1171,-200.0,12.0,0,1049,438,655,119,1418,1338.0,18,4,52.0,6.0,1064.0
06/12/2004,13.00.00,3,8,1316,-200.0,19.0,9,1293,562,538,144,1682,1559.0,19,4,49.0,8.0,1095.0
06/12/2004,14.00.00,3,3,1208,-200.0,16.0,4,1191,467,573,130,1589,1415.0,19,5,50.0,1.0,1225.0
06/12/2004,15.00.00,2,5,1145,-200.0,13.0,8,1112,323,621,109,1481,1331.0,20,3,47.0,5.0,1187.0
06/12/2004,16.00.00,2,7,1189,-200.0,15.0,6,1167,391,599,114,1541,1315.0,18,7,53.0,0.0,1322.0
06/12/2004,17.00.00,2,9,1173,-200.0,15.0,7,1170,379,597,115,1551,1289.0,17,3,57.0,1.0,1161.0
06/12/2004,18.00.00,3,1,1237,-200.0,18.0,0,1239,387,570,123,1620,1389.0,16,4,59.0,5.0,1017.0
06/12/2004,19.00.00,4,1253,-200,17.0,9.0,1238,433,571,138,1613,1351,15.0,9,60,8.0,1.0,
06/12/2004,20.00.00,3,1,1155,-200.0,14.0,3,1126,349,617,123,1511,1267.0,15,5,60.0,7.0,591.0
06/12/2004,21.00.00,2,7,1175,-200.0,12.0,8,1077,337,634,112,1480,1279.0,15,3,63.0,1.0,872.0
06/12/2004,22.00.00,1,7,1001,-200.0,7.0,3,871,245,806,87,1264,1071.0,16,6,58.0,5.0,963.0
06/12/2004,23.00.00,1,5,1014,-200.0,5.0,8,804,236,871,79,1233,994.0,14,6,64.0,7.0,677.0
07/12/2004,00.00.00,1,4,966,-200.0,5.0,1,770,191,900,74,1206,956.0,14,0,66.0,1.0,500.0
07/12/2004,01.00.00,1,4,987,-200.0,5.0,5,786,273,901,75,1220,936.0,13,0,69.0,4.0,364.0
07/12/2004,02.00.00,1,1,888,-200.0,3.0,5,680,211,985,70,1138,826.0,13,1,67.0,4.0,101.0
07/12/2004,03.00.00,1,1,911,-200.0,4.0,2,719,-200,947,-200,1170,839.0,11,6,73.0,4.0,9990.0
07/12/2004,04.00.00,-200,828,-200,2.0,6.0,627,146,1074,64,1103,748,11.0,9,71,4.0,0.0,
07/12/2004,05.00.00,0,6,857,-200.0,2.0,3,604,126,1126,63,1091,740.0,12,4,68.0,3.0,9801.0
07/12/2004,06.00.00,0,8,886,-200.0,2.0,8,641,146,1082,67,1098,783.0,14,1,60.0,6.0,9715.0
07/12/2004,07.00.00,1,964,-200,4.0,3.0,730,243,985,71,1146,891,12.0,9,64,2.0,0.0,
07/12/2004,08.00.00,2,8,1230,-200.0,12.0,6,1070,450,761,98,1431,1197.0,11,7,68.0,9.0,9439.0
07/12/2004,09.00.00,3,4,1236,-200.0,16.0,8,1203,499,681,114,1566,1311.0,12,5,65.0,8.0,9538.0
07/12/2004,10.00.00,3,3,1322,-200.0,17.0,3,1219,574,682,130,1591,1472.0,14,5,61.0,1.0,7.0
07/12/2004,11.00.00,4,1,1407,-200.0,19.0,8,1292,679,643,155,1638,1694.0,16,9,54.0,2.0,371.0
07/12/2004,12.00.00,3,5,1357,-200.0,21.0,6,1339,572,657,141,1583,1639.0,17,4,53.0,3.0,528.0
07/12/2004,13.00.00,3,1289,-200,18.0,0.0,1239,396,733,118,1635,1469,18.0,8,49,3.0,1.0,
07/12/2004,14.00.00,3,6,1257,-200.0,16.0,0,1179,455,818,134,1545,1415.0,19,4,47.0,1.0,510.0
07/12/2004,15.00.00,3,1199,-200,13.0,7.0,1108,423,818,123,1450,1250,,2,47,1.0,1.0,
07/12/2004,16.00.00,2,6,1181,-200.0,14.0,1,1121,356,629,117,1466,1236.0,17,7,51.0,5.0,315.0
07/12/2004,17.00.00,2,6,1175,-200.0,13.0,9,1112,350,628,110,1484,1212.0,16,5,54.0,6.0,164.0
07/12/2004,18.00.00,3,1,1202,-200.0,14.0,3,1126,359,606,115,1480,1212.0,15,4,57.0,9.0,68.0
07/12/2004,19.00.00,3,2,1170,-200.0,13.0,3,1095,358,618,116,1470,1195.0,15,2,58.0,4.0,7.0
07/12/2004,20.00.00,2,4,1115,-200.0,11.0,6,1036,289,649,99,1381,1200.0,14,9,58.0,4.0,9843.0
07/12/2004,21.00.00,2,6,1130,-200.0,11.0,3,1026,359,657,115,1374,1209.0,14,5,60.0,4.0,9909.0
07/12/2004,22.00.00,2,4,1195,-200.0,11.0,0,1013,355,646,104,1345,1276.0,14,5,62.0,3.0,216.0
07/12/2004,23.00.00,1,8,1111,-200.0,7.0,7,887,244,720,92,1262,1132.0,14,6,60.0,6.0,33.0
08/12/2004,00.00.00,1,7,1092,-200.0,7.0,0,855,194,750,84,1231,1061.0,15,0,59.0,3.0,45.0
08/12/2004,01.00.00,1,9,1111,-200.0,7.0,0,856,176,746,81,1254,1036.0,14,7,60.0,3.0,31.0
08/12/2004,02.00.00,1,4,992,-200.0,4.0,4,731,170,1035,77,1149,911.0,15,3,59.0,1.0,191.0
08/12/2004,03.00.00,1,5,1051,-200.0,6.0,1,815,-200,1305,-200,1203,951.0,12,3,69.0,7.0,9954.0
08/12/2004,04.00.00,1,7,1080,-200.0,7.0,9,896,212,1075,75,1262,1033.0,11,6,72.0,5.0,9916.0
08/12/2004,05.00.00,1,893,-200,3.0,1.0,655,146,990,69,1097,816,12.0,0,71,9.0,1.0,
08/12/2004,06.00.00,0,9,923,-200.0,3.0,2,664,177,988,67,1121,822.0,11,8,71.0,8.0,9909.0
08/12/2004,07.00.00,1,950,-200,4.0,0.0,713,172,917,68,1139,841,11.0,8,71,4.0,0.0,
08/12/2004,08.00.00,1,947,-200,3.0,2.0,666,159,985,68,1115,795,12.0,8,66,3.0,0.0,
08/12/2004,09.00.00,1,1,973,-200.0,4.0,0,712,184,923,69,1157,831.0,13,2,65.0,2.0,9841.0
08/12/2004,10.00.00,1,7,1111,-200.0,7.0,6,884,310,751,81,1280,1025.0,13,1,66.0,2.0,9933.0
08/12/2004,11.00.00,2,3,1206,-200.0,9.0,8,969,363,701,95,1365,1178.0,14,3,63.0,3.0,266.0
08/12/2004,12.00.00,2,1,1202,-200.0,9.0,5,958,302,732,92,1330,1181.0,16,0,58.0,1.0,482.0
08/12/2004,13.00.00,2,7,1261,-200.0,11.0,2,1022,424,635,113,1407,1250.0,17,3,53.0,9.0,562.0
08/12/2004,14.00.00,2,3,1102,-200.0,6.0,9,855,258,763,98,1279,1039.0,17,3,53.0,3.0,407.0
08/12/2004,15.00.00,1,2,997,-200.0,4.0,6,742,179,911,82,1180,899.0,16,7,54.0,7.0,311.0
08/12/2004,16.00.00,1,4,1049,-200.0,5.0,5,790,221,870,96,1183,1019.0,15,4,58.0,9.0,200.0
08/12/2004,17.00.00,1,9,1082,-200.0,6.0,5,834,303,800,107,1207,1057.0,15,2,58.0,0.0,9927.0
08/12/2004,18.00.00,2,6,1177,-200.0,10.0,3,987,429,692,119,1324,1229.0,16,2,54.0,5.0,9956.0
08/12/2004,19.00.00,2,4,1166,-200.0,8.0,9,935,357,756,114,1301,1135.0,16,5,55.0,3.0,267.0
08/12/2004,20.00.00,3,5,1352,-200.0,14.0,0,1118,438,625,127,1524,1188.0,14,6,72.0,1.0,1947.0
08/12/2004,21.00.00,3,5,1210,,9.0,2,947,457,697,121,1404,1060.0,13,9,76.0,7.0,2098.0
08/12/2004,22.00.00,2,2,1161,-200.0,8.0,2,909,355,721,109,1370,962.0,13,7,79.0,3.0,2326.0
08/12/2004,23.00.00,2,3,1142,-200.0,7.0,2,866,348,815,107,1329,939.0,13,8,77.0,3.0,2169.0
09/12/2004,00.00.00,1,9,1054,-200.0,5.0,5,789,241,886,100,1254,864.0,14,2,71.0,7.0,1578.0
09/12/2004,01.00.00,1,926,-200,2.0,9.0,649,134,1035,83,1145,741,14.0,9,65,7.0,1.0,
09/12/2004,02.00.00,0,8,873,-200.0,2.0,0,583,94,1155,66,1108,642.0,14,7,67.0,3.0,1177.0
09/12/2004,03.00.00,0,5,832,-200.0,1.0,2,518,-200,1264,-200,1061,539.0,15,2,63.0,2.0,821.0
09/12/2004,04.00.00,0,4,803,-200.0,0.0,7,466,33,1451,30,1034,449.0,14,8,65.0,5.0,965.0
09/12/2004,05.00.00,0,4,818,-200.0,0.0,7,463,33,1509,29,1046,437.0,14,4,68.0,5.0,1158.0
09/12/2004,06.00.00,0,4,814,-200.0,0.0,8,482,57,1426,41,1027,457.0,14,5,62.0,9.0,335.0
09/12/2004,07.00.00,0,6,832,-200.0,1.0,3,530,112,1346,63,1027,512.0,14,6,56.0,7.0,9358.0
09/12/2004,08.00.00,1,9,1091,-200.0,7.0,6,882,358,844,114,1288,931.0,15,0,55.0,3.0,9338.0
09/12/2004,09.00.00,2,1019,-200,7.0,4.0,874,287,1113,114,1235,905,14.0,5,56,5.0,0.0,
09/12/2004,10.00.00,1,4,937,-200.0,4.0,7,750,263,1386,102,1141,790.0,14,3,55.0,4.0,9005.0
09/12/2004,11.00.00,1,4,950,-200.0,5.0,4,786,282,1038,101,1145,850.0,14,7,52.0,5.0,8716.0
09/12/2004,12.00.00,1,5,962,-200.0,5.0,4,785,286,993,103,1161,870.0,15,5,51.0,7.0,9033.0
09/12/2004,13.00.00,1,6,969,-200.0,6.0,0,812,259,989,100,1189,842.0,14,9,53.0,4.0,8998.0
